ticket,symbol,type,volume,open_price,close_price,open_time,close_time,pnl,sl,tp,partial
1000005_partial_1420196400,AUD_USD,sell,0.04,0.8171121476477223,0.8120816912769506,2015-01-02 00:30:00+00:00,2015-01-02 11:00:00+00:00,20.12182548308683,0.8254962415990086,0,True
1000006_partial_1420200000,NZD_USD,sell,0.04,0.7783436580546967,0.7724825533651773,2015-01-02 01:00:00+00:00,2015-01-02 12:00:00+00:00,23.444418758077568,0.7881121658705623,0,True
1000001_partial_1420200000,GBP_USD,sell,0.02,1.5541780242621683,1.5424279296862518,2015-01-02 05:00:00+00:00,2015-01-02 12:00:00+00:00,23.500189151833162,1.5737615152220295,0,True
1000019_partial_1420212600,NZD_CAD,buy,0.05,0.9003164439382365,0.9057185018621003,2015-01-02 12:15:00+00:00,2015-01-02 15:30:00+00:00,27.010289619319174,0.8913130140651302,0,True
1000012,GBP_JPY,buy,0.08,186.739,184.592,2015-01-02 00:00:00+00:00,2015-01-02 16:00:00+00:00,-171.7599999999993,184.2558592092439,0,
1000005,AUD_USD,sell,0.16999999999999998,0.8171121476477223,0.8125,2015-01-02 00:30:00+00:00,2015-01-02 16:00:00+00:00,78.40651001127962,0.816692942950158,0,
1000006,NZD_USD,sell,0.13999999999999999,0.7783436580546967,0.77214,2015-01-02 01:00:00+00:00,2015-01-02 16:00:00+00:00,86.85121276575369,0.7778552326639034,0,
1000001,GBP_USD,sell,0.06999999999999999,1.5541780242621683,1.53772,2015-01-02 05:00:00+00:00,2015-01-02 16:00:00+00:00,115.20616983517847,1.5531988497141753,0,
1000015,AUD_CHF,sell,0.12,0.81026,0.81207,2015-01-02 11:00:00+00:00,2015-01-02 16:00:00+00:00,-21.719999999999736,0.8252960627721215,0,
1000019,NZD_CAD,buy,0.18,0.9003164439382365,0.90538,2015-01-02 12:15:00+00:00,2015-01-02 16:00:00+00:00,91.14400911174214,0.9007666154318918,0,
1000009_partial_1420214400,EUR_CHF,sell,0.51,1.2027777215865316,1.20196,2015-01-02 02:00:00+00:00,2015-01-02 16:00:00+00:00,41.70380091311698,1.2045375770947562,0,True
1000004_partial_1420214400,USD_CAD,buy,0.03,1.1649794098206594,1.1725403203830707,2015-01-02 04:30:00+00:00,2015-01-02 16:00:00+00:00,22.68273168723378,1.1523778922166406,0,True
1000004_partial_1420408800,USD_CAD,buy,0.1,1.1649794098206594,1.17884107918508,2015-01-02 04:30:00+00:00,2015-01-04 22:00:00+00:00,138.61669364420683,1.1656094857008603,0,True
1000009_partial_1420417800,EUR_CHF,sell,0.2,1.2027777215865316,1.2017218082815968,2015-01-02 02:00:00+00:00,2015-01-05 00:30:00+00:00,21.11826609869638,1.2045375770947562,0,True
1000041_partial_1420468200,NZD_CAD,buy,0.05,0.9003015836569339,0.9057265688719502,2015-01-05 03:30:00+00:00,2015-01-05 14:30:00+00:00,27.12492607508166,0.8912599416319067,0,True
1000041_partial_1420528500,NZD_CAD,buy,0.14,0.9003015836569339,0.9102473898844639,2015-01-05 03:30:00+00:00,2015-01-06 07:15:00+00:00,139.24128718541917,0.9007536657581853,0,True
1000061_partial_1420552800,AUD_USD,sell,0.05,0.8152550569003321,0.8111098262541054,2015-01-06 06:30:00+00:00,2015-01-06 14:00:00+00:00,20.72615323113314,0.8221637746440431,0,True
1000039_partial_1420555500,AUD_NZD,sell,0.05,1.05398,1.04807863958644,2015-01-05 00:00:00+00:00,2015-01-06 14:45:00+00:00,29.506802067799097,1.0638156006892663,0,True
1000039_partial_1420559100,AUD_NZD,sell,0.15,1.05398,1.0431608392418068,2015-01-05 00:00:00+00:00,2015-01-06 15:45:00+00:00,162.28741137289668,1.0534882199655367,0,True
1000041_partial_1420559100,NZD_CAD,buy,0.02,0.9003015836569339,0.9165765393019829,2015-01-05 03:30:00+00:00,2015-01-06 15:45:00+00:00,32.54991129009799,0.9057265688719502,0,True
1000065_partial_1420560900,AUD_JPY,sell,0.03,97.18592640962831,96.30983698175679,2015-01-06 02:30:00+00:00,2015-01-06 16:15:00+00:00,26.282682836145597,98.64607545608085,0,True
1000041_partial_1420562700,NZD_CAD,buy,0.01,0.9003015836569339,0.9210973603144965,2015-01-05 03:30:00+00:00,2015-01-06 16:45:00+00:00,20.795776657562605,0.9057265688719502,0,True
1000061_partial_1420582500,AUD_USD,sell,0.16,0.8152550569003321,0.8076554673822499,2015-01-06 06:30:00+00:00,2015-01-06 22:15:00+00:00,121.5934322893144,0.8149096210131466,0,True
1000065,AUD_JPY,sell,0.12,97.18592640962831,97.11291895730568,2015-01-06 02:30:00+00:00,2015-01-08 03:30:00+00:00,8.760894278715341,97.11291895730568,0,
1000061,AUD_USD,sell,0.060000000000000026,0.8152550569003321,0.8111098262541054,2015-01-06 06:30:00+00:00,2015-01-08 03:30:00+00:00,24.871383877359776,0.8111098262541054,0,
1000041,NZD_CAD,buy,0.01999999999999999,0.9003015836569339,0.9256181813270101,2015-01-05 03:30:00+00:00,2015-01-08 21:00:00+00:00,50.6331953401524,0.9165765393019829,0,
1000004_partial_1420810200,USD_CAD,buy,0.02,1.1649794098206594,1.1876621415078934,2015-01-02 04:30:00+00:00,2015-01-09 13:30:00+00:00,45.365463374468,1.1725403203830707,0,True
1000054,AUD_CAD,sell,0.17,0.95328,0.9682021852767402,2015-01-05 01:00:00+00:00,2015-01-09 13:45:00+00:00,-253.67714970458277,0.9682021852767402,0,
1000038,AUD_CAD,sell,0.17,0.9553929681719524,0.9682434577569731,2015-01-05 16:15:00+00:00,2015-01-09 13:45:00+00:00,-218.45832294535126,0.9682434577569731,0,
1000023,NAS100_USD,buy,0.9400000000000001,4250.7001,4249.5,2015-01-02 00:00:00+00:00,2015-01-09 14:15:00+00:00,-1.1280940000000192,4062.2579262866375,0,
1000009,EUR_CHF,sell,0.31,1.2027777215865316,1.20098,2015-01-02 02:00:00+00:00,2015-01-09 14:15:00+00:00,55.72936918248228,1.2026897288111205,0,
1000004,USD_CAD,buy,0.020000000000000007,1.1649794098206594,1.18686,2015-01-02 04:30:00+00:00,2015-01-09 14:15:00+00:00,43.76118035868127,1.1725403203830707,0,
1000039,AUD_NZD,sell,0.05000000000000002,1.05398,1.04633,2015-01-05 00:00:00+00:00,2015-01-09 14:15:00+00:00,38.24999999999968,1.04807863958644,0,
1000055,AUD_NZD,sell,0.24,1.054130734977071,1.04633,2015-01-05 01:00:00+00:00,2015-01-09 14:15:00+00:00,187.21763944970425,1.0637983392038253,0,
1000042,CAD_JPY,buy,0.1,101.736,100.716,2015-01-05 13:45:00+00:00,2015-01-09 14:15:00+00:00,-102.00000000000102,99.57680535036181,0,
1000057,CAD_JPY,buy,0.11,101.62535053641679,100.716,2015-01-05 14:00:00+00:00,2015-01-09 14:15:00+00:00,-100.02855900584748,99.57625191577425,0,
1000062,NZD_USD,sell,0.17,0.77624,0.78056,2015-01-06 14:45:00+00:00,2015-01-09 14:15:00+00:00,-73.43999999999984,0.7871889542865117,0,
1000046,USD_JPY,buy,0.09,118.12484242446517,119.54,2015-01-06 17:15:00+00:00,2015-01-09 14:15:00+00:00,127.36418179813512,115.81372294451845,0,
1000071,GBP_AUD,buy,0.09,1.8577,1.84971,2015-01-08 08:00:00+00:00,2015-01-09 14:15:00+00:00,-71.90999999999947,1.830913794282885,0,
1000075,AUD_JPY,sell,0.17,97.181,97.624,2015-01-09 00:00:00+00:00,2015-01-09 14:15:00+00:00,-75.30999999999963,98.58337526285061,0,
1000073,AUD_USD,sell,0.28,0.8152461625400983,0.81677,2015-01-09 13:15:00+00:00,2015-01-09 14:15:00+00:00,-42.66744887724761,0.8221320090717794,0,
1000096_partial_1421087400,GBP_CAD,buy,0.02,1.79827,1.8145972487788877,2015-01-12 00:00:00+00:00,2015-01-12 18:30:00+00:00,32.654497557775386,1.7710579187018538,0,True
1000098_partial_1421107200,AUD_JPY,sell,0.03,97.212,96.3835337821261,2015-01-12 00:00:00+00:00,2015-01-13 00:00:00+00:00,24.853986536217292,98.59277702978984,0,True
1000109_partial_1421150400,EUR_GBP,sell,0.04,0.7819902426284904,0.7785430579853153,2015-01-13 07:30:00+00:00,2015-01-13 12:00:00+00:00,13.788738572700243,0.7877355503671154,0,True
1000115_partial_1421150400,GBP_CHF,buy,0.03,1.5358740184358637,1.5429246836073298,2015-01-13 07:30:00+00:00,2015-01-13 12:00:00+00:00,21.15199551439839,1.5241229098167535,0,True
1000100,AUD_NZD,sell,0.31,1.04814,1.0557510713109115,2015-01-12 01:45:00+00:00,2015-01-13 16:30:00+00:00,-235.94321063825439,1.0557510713109115,0,
1000123_partial_1421174700,NAS100_USD,sell,0.32,4230.331722462607,4160.002088861417,2015-01-13 14:30:00+00:00,2015-01-13 18:45:00+00:00,22.505482752380775,4347.54777846459,0,True
1000098_partial_1421201700,AUD_JPY,sell,0.1,97.212,95.69314526723117,2015-01-12 00:00:00+00:00,2015-01-14 02:15:00+00:00,151.88547327688298,97.14296114851051,0,True
1000086_partial_1421201700,NZD_USD,sell,0.03,0.77822,0.771187013306409,2015-01-12 09:30:00+00:00,2015-01-14 02:15:00+00:00,21.09896008077294,0.7899416444893183,0,True
1000085_partial_1421204400,AUD_USD,sell,0.03,0.81562,0.8090537330994355,2015-01-12 10:00:00+00:00,2015-01-14 03:00:00+00:00,19.698800701693497,0.8265637781676075,0,True
1000098_partial_1421212500,AUD_JPY,sell,0.02,97.212,94.72660134637829,2015-01-12 00:00:00+00:00,2015-01-14 05:15:00+00:00,49.7079730724343,96.3835337821261,0,True
1000109_partial_1421226900,EUR_GBP,sell,0.13,0.7819902426284904,0.7756704041160029,2015-01-13 07:30:00+00:00,2015-01-14 09:15:00+00:00,82.15790066233775,0.7817029772415591,0,True
1000115_partial_1421226900,GBP_CHF,buy,0.1,1.5358740184358637,1.548800237916885,2015-01-13 07:30:00+00:00,2015-01-14 09:15:00+00:00,129.2621948102135,1.5364615738668193,0,True
1000085,AUD_USD,sell,0.14,0.81562,0.8150728110916197,2015-01-12 10:00:00+00:00,2015-01-14 13:30:00+00:00,7.660644717324861,0.8150728110916197,0,
1000086,NZD_USD,sell,0.13,0.77822,0.7776339177755341,2015-01-12 09:30:00+00:00,2015-01-14 13:45:00+00:00,7.619068918056415,0.7776339177755341,0,
1000098,AUD_JPY,sell,0.009999999999999998,97.212,96.3835337821261,2015-01-12 00:00:00+00:00,2015-01-15 00:30:00+00:00,8.284662178739095,96.3835337821261,0,
1000115,GBP_CHF,buy,0.03,1.5358740184358637,1.5429246836073298,2015-01-13 07:30:00+00:00,2015-01-15 09:30:00+00:00,21.15199551439839,1.5429246836073298,0,
1000091_partial_1421314200,EUR_CAD,sell,0.03,1.4116097164513404,1.402005868212129,2015-01-12 15:45:00+00:00,2015-01-15 09:30:00+00:00,28.81154471763403,1.4276161301833592,0,True
1000109_partial_1421314200,EUR_GBP,sell,0.02,0.7819902426284904,0.7716486886989653,2015-01-13 07:30:00+00:00,2015-01-15 09:30:00+00:00,20.683107859050143,0.7785430579853153,0,True
1000109_partial_1421317800,EUR_GBP,sell,0.01,0.7819902426284904,0.7687760348296528,2015-01-13 07:30:00+00:00,2015-01-15 10:30:00+00:00,13.21420779883753,0.7785430579853153,0,True
1000142_partial_1421319600,USD_CHF,sell,0.01,0.9403430139353589,0.8850088555502448,2015-01-15 10:45:00+00:00,2015-01-15 11:00:00+00:00,55.33415838511414,1.0325666112438825,0,True
1000147_partial_1421319600,EUR_CHF,sell,0.01,1.105482708254034,1.0415579583763819,2015-01-15 10:45:00+00:00,2015-01-15 11:00:00+00:00,63.92474987765207,1.2120239580501206,0,True
1000151_partial_1421319600,AUD_CHF,sell,0.01,0.7727288515441502,0.7307700520188899,2015-01-15 10:45:00+00:00,2015-01-15 11:00:00+00:00,41.958799525260275,0.8426601840862507,0,True
1000153_partial_1421319600,NZD_CHF,sell,0.01,0.7383795106129284,0.6973994085244103,2015-01-15 10:45:00+00:00,2015-01-15 11:00:00+00:00,40.980102088518095,0.8066796807604585,0,True
1000156_partial_1421319600,CAD_CHF,sell,0.01,0.7909561156321104,0.7461326800854258,2015-01-15 10:45:00+00:00,2015-01-15 11:00:00+00:00,44.82343554668467,0.8656618415432515,0,True
1000157_partial_1421320500,CHF_JPY,buy,0.01,125.0055320915938,132.23058490381786,2015-01-15 10:30:00+00:00,2015-01-15 11:15:00+00:00,72.2505281222405,112.96377740455372,0,True
1000091_partial_1421323200,EUR_CAD,sell,0.08,1.4116097164513404,1.3940026613461196,2015-01-12 15:45:00+00:00,2015-01-15 12:00:00+00:00,140.85644084176604,1.4108093957647394,0,True
1000145,NZD_USD,sell,0.2,0.7778914534366113,0.7875766194164687,2015-01-15 09:45:00+00:00,2015-01-15 12:45:00+00:00,-193.7033195971494,0.7875766194164687,0,
1000133_partial_1421325900,GBP_NZD,sell,0.01,1.97433,1.944550272037438,2015-01-14 21:45:00+00:00,2015-01-15 12:45:00+00:00,29.77972796256201,2.0239628799376033,0,True
1000144,AUD_USD,sell,0.14,0.8154038352849788,0.8290401008142252,2015-01-15 00:30:00+00:00,2015-01-15 13:00:00+00:00,-190.9077174094489,0.8290401008142252,0,
