trade_id,symbol,direction,entry_date,exit_date,entry_price,exit_price,stop_loss,take_profit,result_r,profit_usd,win,confluence_score,quality_factors
1,XAG_USD,bearish,2023-01-05 00:00:00+00:00,2023-02-02 00:00:00+00:00,23.341060047149657,24.43894316935612,24.43144316935612,22.68683017382578,-1.01,-302.06,0,15,0
2,SPX500_USD,bullish,2023-01-06 00:00:00+00:00,2023-01-13 00:00:00+00:00,3874.5575,4043.3193485722504,3756.8409384914926,3945.1874369051043,1.43,430.09,1,15,0
3,SPX500_USD,bullish,2023-01-09 00:00:00+00:00,2023-05-22 00:00:00+00:00,3968.793,4272.735271666664,3757.201144675928,4095.7481131944432,1.44,430.94,1,15,0
4,NAS100_USD,bearish,2023-01-12 00:00:00+00:00,2023-02-01 00:00:00+00:00,11499.3635,12344.252116659076,12343.502116659076,10992.880330004553,-1.0,-300.27,0,19,0
5,XAG_USD,bearish,2023-01-13 00:00:00+00:00,2023-01-24 00:00:00+00:00,24.04409620285034,22.989182683949103,24.781883368753977,23.60142390330816,1.43,428.95,1,15,0
6,SPX500_USD,bullish,2023-01-19 00:00:00+00:00,2023-01-30 00:00:00+00:00,3906.165,4117.6848503194515,3758.755381722603,3994.610770966438,1.43,430.47,1,15,0
7,XAG_USD,bullish,2023-01-24 00:00:00+00:00,2023-02-03 00:00:00+00:00,23.629685985565185,24.611863034453986,22.942410257170184,24.042051422602185,1.43,428.73,1,15,0
8,XAG_USD,bullish,2023-01-24 00:00:00+00:00,2023-02-03 00:00:00+00:00,23.530000686645508,24.37782732276665,22.936023856005825,23.886386785029316,1.43,428.21,1,14,0
9,BTC_USD,bullish,2023-01-29 00:00:00+00:00,2023-03-09 00:00:00+00:00,23096.53470703125,20590.64333371714,20289.353388700787,24780.843498029528,-0.89,-267.8,0,19,0
10,ETH_USD,bullish,2023-01-29 00:00:00+00:00,2023-02-13 00:00:00+00:00,1616.4921677246093,1501.5482993062183,1487.4260234342823,1693.9318542988055,-0.89,-267.17,0,15,0
11,BTC_USD,bullish,2023-01-30 00:00:00+00:00,2023-03-09 00:00:00+00:00,23096.53470703125,20577.89632671893,20275.030908927518,24789.436985893488,-0.89,-267.8,0,19,0
12,BTC_USD,bullish,2023-01-31 00:00:00+00:00,2023-03-09 00:00:00+00:00,23139.283203125,20587.858101219474,20280.940391995195,24854.288889802883,-0.89,-267.79,0,19,0
13,ETH_USD,bullish,2023-02-01 00:00:00+00:00,2023-02-13 00:00:00+00:00,1616.4921677246093,1500.458740816482,1486.2018004121069,1694.6663881121108,-0.89,-267.17,0,15,0
14,XAG_USD,bullish,2023-02-02 00:00:00+00:00,2023-02-03 00:00:00+00:00,23.629685985565185,22.64868189843633,22.65618189843633,24.2137884378425,-1.01,-302.31,0,14,0
15,XAU_USD,bullish,2023-02-03 00:00:00+00:00,2023-02-06 00:00:00+00:00,1895.398594238281,1864.038209283261,1864.113209283261,1914.169825211293,-1.0,-300.72,0,19,0
16,ETH_USD,bullish,2023-02-05 00:00:00+00:00,2023-02-13 00:00:00+00:00,1616.4921677246093,1485.9815755500813,1486.0565755500813,1694.753523029326,-1.0,-300.17,0,15,0
17,XAU_USD,bearish,2023-02-09 00:00:00+00:00,2023-03-17 00:00:00+00:00,1862.8517604980468,1941.2590983620273,1950.8656232665642,1810.0434428369365,-0.89,-267.26,0,19,0
18,SPX500_USD,bullish,2023-02-10 00:00:00+00:00,2023-03-10 00:00:00+00:00,4065.119,3893.763564330495,3873.427499247747,4180.133900451352,-0.89,-268.17,0,15,0
19,ETH_USD,bearish,2023-02-15 00:00:00+00:00,2023-02-16 00:00:00+00:00,1608.9225998535155,1728.0072933282481,1727.932293328248,1537.516783768676,-1.0,-300.19,0,15,0
20,NAS100_USD,bearish,2023-02-16 00:00:00+00:00,2023-02-23 00:00:00+00:00,12655.559,12060.95323666899,13069.0005023132,12407.494098612078,1.44,431.46,1,19,0
21,NAS100_USD,bullish,2023-02-21 00:00:00+00:00,2023-03-22 00:00:00+00:00,12123.69,12982.674665555465,11526.652037808706,12481.912777314777,1.44,431.62,1,19,0
22,NAS100_USD,bullish,2023-02-23 00:00:00+00:00,2023-03-22 00:00:00+00:00,12123.69,12979.003804484048,11529.201246886078,12480.383251868354,1.44,431.62,1,19,0
23,ETH_USD,bearish,2023-02-24 00:00:00+00:00,2023-03-11 00:00:00+00:00,1608.3731689453125,1394.0690195379632,1757.2475782559718,1519.048523358917,1.44,431.85,1,15,0
24,ETH_USD,bullish,2023-02-25 00:00:00+00:00,2023-03-09 00:00:00+00:00,1570.6920576171874,1459.4729544595662,1445.8110428333434,1645.6206664874937,-0.89,-267.18,0,15,0
25,XAU_USD,bearish,2023-03-03 00:00:00+00:00,2023-03-17 00:00:00+00:00,1845.6864301757812,1966.1400319732056,1966.0650319732056,1773.4592690973266,-1.0,-300.19,0,18,0
26,BTC_USD,bullish,2023-03-12 00:00:00+00:00,2023-03-15 00:00:00+00:00,22163.94921875,26307.696493630425,20143.87755214152,23375.992218715088,2.05,615.39,1,19,0
27,ETH_USD,bearish,2023-03-12 00:00:00+00:00,2023-03-13 00:00:00+00:00,1582.8960219726562,1699.7250449378887,1699.6500449378887,1512.8436081935167,-1.0,-300.19,0,15,0
